year,month,state,megawatt_hours
1996,11,CA,17215697
1996,11,CO,2988407
1996,11,CT,2317990
1996,11,DC,770572
1996,11,DE,741930
1996,11,FL,13340876
1996,11,GA,7366135
1996,11,HI,768343
1996,11,IA,2947279
1996,11,ID,1709747
1996,11,IL,9608213
1996,11,IN,7121324
1996,11,KS,2337335
1996,11,KY,6419295
1996,11,LA,5577652
1996,11,MA,3840812
1996,11,MD,4488527
1996,11,ME,914801
1996,11,MI,7815728
1996,11,MN,4553132
1996,11,MO,5082840
1996,11,MS,2870196
1996,11,MT,1249400
1996,11,NC,8179007
1996,11,ND,751293
1996,11,NE,1721355
1996,11,NH,752475
1996,11,NJ,5089025
1996,11,NM,1332731
1996,11,NV,1629853
1996,11,NY,10231489
1996,11,OH,12746265
1996,11,OK,3098225
1996,11,OR,3973867
1996,11,PA,10197625
1996,11,RI,536037
1996,11,SC,4907162
1996,11,SD,637831
1996,11,TN,6519970
1996,11,TX,20291229
1996,11,UT,1683044
1996,11,VA,7205724
1996,11,VT,451959
1996,11,WA,6892223
1996,11,WI,4722528
1996,11,WV,2220132
1996,11,WY,969488
1996,10,AK,391512
1996,10,AL,5418104
1996,10,AR,2827348
1996,10,AZ,4416388
1996,10,CA,19112248
1996,10,CO,2919423
1996,10,CT,2206765
1996,10,DC,767683
1996,10,DE,706913
1996,10,FL,14968846
1996,10,GA,7714045
1996,10,HI,830068
1996,10,IA,2821608
1996,10,ID,1747162
1996,10,IL,9432806
1996,10,IN,6916599
1996,10,KS,2362148
1996,10,KY,6051106
1996,10,LA,6271083
1996,10,MA,3723725
1996,10,MD,4155361
1996,10,ME,948911
1996,10,MI,7941463
1996,10,MN,4470403
1996,10,MO,4622391
1996,10,MS,3163189
1996,10,MT,1140033
1996,10,NC,7937044
1996,10,ND,621529
1996,10,NE,1635362
1996,10,NH,730186
1996,10,NJ,5078254
1996,10,NM,1336800
1996,10,NV,1806439
1996,10,NY,10397009
1996,10,OH,12378561
1996,10,OK,3088644
1996,10,OR,3816957
1996,10,PA,9688020
1996,10,RI,518591
1996,10,SC,5178597
1996,10,SD,567235
1996,10,TN,6376735
1996,10,TX,23392616
1996,10,UT,1685184
1996,10,VA,6309834
1996,10,VT,422048
1996,10,WA,6427793
1996,10,WI,4910178
1996,10,WV,1974709
1996,10,WY,890737
1996,9,AK,356041
1996,9,AL,6338602
1996,9,AR,3381228
1996,9,AZ,5257984
1996,9,CA,20930998
1996,9,CO,3163364
1996,9,CT,2262778
1996,9,DC,841763
1996,9,DE,887096
1996,9,FL,16592381
1996,9,GA,8776352
1996,9,HI,820109
1996,9,IA,2832204
1996,9,ID,1741158
1996,9,IL,11226853
1996,9,IN,7269266
1996,9,KS,2604354
1996,9,KY,6114698
1996,9,LA,7331967
1996,9,MA,3831600
1996,9,MD,4512167
1996,9,ME,1008638
1996,9,MI,7965942
1996,9,MN,4685932
1996,9,MO,5148520
1996,9,MS,3670143
1996,9,MT,1011754
1996,9,NC,8873988
1996,9,ND,579872
1996,9,NE,1823389
1996,9,NH,759317
1996,9,NJ,5914989
1996,9,NM,1480895
1996,9,NV,1990868
1996,9,NY,11527482
1996,9,OH,12590183
1996,9,OK,3948125
1996,9,OR,3691572
1996,9,PA,10337256
1996,9,RI,584073
1996,9,SC,5930306
1996,9,SD,641870
1996,9,TN,7512791
1996,9,TX,26615115
1996,9,UT,1509509
1996,9,VA,6666309
1996,9,VT,410809
1996,9,WA,6259179
1996,9,WI,4847779
1996,9,WV,1918760
1996,9,WY,943068
1996,8,AK,360477
1996,8,AL,6910113
1996,8,AR,3673556
1996,8,AZ,5707281
1996,8,CA,20261533
1996,8,CO,3295405
1996,8,CT,2539384
1996,8,DC,1003236
1996,8,DE,858472
1996,8,FL,17259492
1996,8,GA,10212835
1996,8,HI,841233
1996,8,IA,3283540
1996,8,ID,1953393
1996,8,IL,11245444
1996,8,IN,8247457
1996,8,KS,3167613
1996,8,KY,6739718
1996,8,LA,7561952
1996,8,MA,4141280
1996,8,MD,5139090
1996,8,ME,1007158
1996,8,MI,9141344
1996,8,MN,4879993
1996,8,MO,6490595
1996,8,MS,3981216
1996,8,MT,1079133
1996,8,NC,10131877
1996,8,ND,623324
1996,8,NE,2044582
1996,8,NH,812226
1996,8,NJ,6319338
1996,8,NM,1651271
1996,8,NV,2448783
1996,8,NY,11749512
1996,8,OH,14228818
1996,8,OK,4441980
1996,8,OR,4026034
1996,8,PA,10995943
1996,8,RI,577716
1996,8,SC,6465563
1996,8,SD,670480
1996,8,TN,8022086
1996,8,TX,28855603
1996,8,UT,1781223
1996,8,VA,7802436
1996,8,VT,428314
1996,8,WA,6310373
1996,8,WI,5396567
1996,8,WV,2173229
1996,8,WY,953461
1996,7,AK,349487
1996,7,AL,7364066
1996,7,AR,3598217
1996,7,AZ,5501264
1996,7,CA,19965414
1996,7,CO,3215567
1996,7,CT,2447645
1996,7,DC,993652
1996,7,DE,868401
1996,7,FL,16065756
1996,7,GA,10373016
1996,7,HI,819723
1996,7,IA,3113054
1996,7,ID,2291764
1996,7,IL,11402899
1996,7,IN,7918236
1996,7,KS,3267885
1996,7,KY,6509162
1996,7,LA,7381788
1996,7,MA,4085550
1996,7,MD,5056425
1996,7,ME,969757
1996,7,MI,8403028
1996,7,MN,4780850
1996,7,MO,6388098
1996,7,MS,3961690
1996,7,MT,1098376
1996,7,NC,10245257
1996,7,ND,593731
1996,7,NE,2080579
1996,7,NH,770827
1996,7,NJ,6247791
1996,7,NM,1617442
1996,7,NV,2481298
1996,7,NY,11529584
1996,7,OH,13657874
1996,7,OK,4649356
1996,7,OR,3897502
1996,7,PA,10950227
1996,7,RI,556003
1996,7,SC,6366712
1996,7,SD,660537
1996,7,TN,8194207
1996,7,TX,28785312
1996,7,UT,1884704
1996,7,VA,7823228
1996,7,VT,419507
1996,7,WA,6374591
1996,7,WI,4990605
1996,7,WV,2113709
1996,7,WY,905516
1996,6,AK,346063
1996,6,AL,6643625
1996,6,AR,3156942
1996,6,AZ,4629911
1996,6,CA,18352740
1996,6,CO,3073268
1996,6,CT,2320560
1996,6,DC,934796
1996,6,DE,771950
1996,6,FL,15472212
1996,6,GA,9493360
1996,6,HI,800225
1996,6,IA,3003499
1996,6,ID,1952881
1996,6,IL,10157473
1996,6,IN,7118611
1996,6,KS,2980189
1996,6,KY,6378941
1996,6,LA,7041756
1996,6,MA,3823147
1996,6,MD,4778578
1996,6,ME,929673
1996,6,MI,8210195
1996,6,MN,4616865
1996,6,MO,5877565
1996,6,MS,3597031
1996,6,MT,997407
1996,6,NC,9246363
1996,6,ND,586333
1996,6,NE,1832696
1996,6,NH,752147
1996,6,NJ,5702916
1996,6,NM,1563715
1996,6,NV,2132895
1996,6,NY,10715673
1996,6,OH,13509892
1996,6,OK,4048659
1996,6,OR,3834806
1996,6,PA,10308721
1996,6,RI,509129
1996,6,SC,5749000
1996,6,SD,595639
1996,6,TN,7263923
1996,6,TX,26442758
1996,6,UT,1549007
1996,6,VA,7476392
1996,6,VT,402344
1996,6,WA,6529342
1996,6,WI,4766629
1996,6,WV,2061411
1996,6,WY,955527
1996,5,AK,361771
1996,5,AL,6105954
1996,5,AR,2669595
1996,5,AZ,4137172
1996,5,CA,17182950
1996,5,CO,2868634
1996,5,CT,2183764
1996,5,DC,817946
1996,5,DE,690251
1996,5,FL,13276466
1996,5,GA,8517563
1996,5,HI,793945
1996,5,IA,2666805
1996,5,ID,1691039
1996,5,IL,9485103
1996,5,IN,6752323
1996,5,KS,2496453
1996,5,KY,6168143
1996,5,LA,5834317
1996,5,MA,3550591
1996,5,MD,4180282
1996,5,ME,913609
1996,5,MI,7518355
1996,5,MN,4042228
1996,5,MO,5001135
1996,5,MS,3103407
1996,5,MT,1009181
1996,5,NC,8181781
1996,5,ND,589339
1996,5,NE,1571640
1996,5,NH,692610
1996,5,NJ,5065930
1996,5,NM,1384455
1996,5,NV,1874561
1996,5,NY,9985226
1996,5,OH,12831650
1996,5,OK,3425255
1996,5,OR,3703190
1996,5,PA,9623166
1996,5,RI,489886
1996,5,SC,5133486
1996,5,SD,560773
1996,5,TN,6606573
1996,5,TX,20845002
1996,5,UT,1551857
1996,5,VA,6554682
1996,5,VT,397655
1996,5,WA,6936954
1996,5,WI,4670542
1996,5,WV,1975682
1996,5,WY,971532
1996,4,AK,386755
1996,4,AL,5263468
1996,4,AR,2588646
1996,4,AZ,3623983
1996,4,CA,16252270
1996,4,CO,2901468
1996,4,CT,2170997
1996,4,DC,735275
1996,4,DE,737877
1996,4,FL,12149965
1996,4,GA,7084941
1996,4,HI,749940
1996,4,IA,2583510
1996,4,ID,1580827
1996,4,IL,9622910
1996,4,IN,6752644
1996,4,KS,2205362
1996,4,KY,5923341
1996,4,LA,5332871
1996,4,MA,3653879
1996,4,MD,4169858
1996,4,ME,951279
1996,4,MI,7312018
1996,4,MN,4228153
1996,4,MO,4465682
1996,4,MS,2828142
1996,4,MT,991585
1996,4,NC,7940656
1996,4,ND,659501
1996,4,NE,1573212
1996,4,NH,714627
1996,4,NJ,5006803
1996,4,NM,1325667
1996,4,NV,1581318
1996,4,NY,10314978
1996,4,OH,12274984
1996,4,OK,2979494
1996,4,OR,3789010
1996,4,PA,9846292
1996,4,RI,517452
1996,4,SC,4993843
1996,4,SD,606636
1996,4,TN,6780132
1996,4,TX,19474114
1996,4,UT,1584558
1996,4,VA,6250133
1996,4,VT,397400
1996,4,WA,7139536
1996,4,WI,4511089
1996,4,WV,1958245
1996,4,WY,877668
1996,3,AK,416121
1996,3,AL,5620138
1996,3,AR,2714295
1996,3,AZ,3609151
1996,3,CA,16910187
1996,3,CO,3045282
1996,3,CT,2424378
1996,3,DC,829290
1996,3,DE,816960
1996,3,FL,12607810
1996,3,GA,7758919
1996,3,HI,738528
1996,3,IA,2740700
1996,3,ID,1648664
1996,3,IL,10397076
1996,3,IN,7296971
1996,3,KS,2350839
1996,3,KY,6479275
1996,3,LA,5433581
1996,3,MA,3891331
1996,3,MD,4929478
1996,3,ME,996520
1996,3,MI,7732631
1996,3,MN,4508681
1996,3,MO,5192049
1996,3,MS,2994800
1996,3,MT,1261060
1996,3,NC,8865363
1996,3,ND,758221
1996,3,NE,1684390
1996,3,NH,777525
1996,3,NJ,5544094
1996,3,NM,1341214
1996,3,NV,1593574
1996,3,NY,10944605
1996,3,OH,13368341
1996,3,OK,3221507
1996,3,OR,4327490
1996,3,PA,11310477
1996,3,RI,526848
1996,3,SC,5177831
1996,3,SD,657669
1996,3,TN,7017246
1996,3,TX,19840069
1996,3,UT,1543602
1996,3,VA,7569065
1996,3,VT,456068
1996,3,WA,8928708
1996,3,WI,4881720
1996,3,WV,2380449
1996,3,WY,969221
1996,2,AK,448680
1996,2,AL,5790772
1996,2,AR,2948375
1996,2,AZ,3707582
1996,2,CA,16568675
1996,2,CO,3116982
1996,2,CT,2443086
1996,2,DC,806059
1996,2,DE,878734
1996,2,FL,13053096
1996,2,GA,7789135
1996,2,HI,702593
1996,2,IA,2849814
1996,2,ID,1698079
1996,2,IL,10937053
1996,2,IN,7539186
1996,2,KS,2366364
1996,2,KY,6429575
1996,2,LA,5801848
1996,2,MA,4079557
1996,2,MD,5035787
1996,2,ME,1048640
1996,2,MI,7868401
1996,2,MN,4498558
1996,2,MO,5130291
1996,2,MS,3168064
1996,2,MT,1279321
1996,2,NC,9564099
1996,2,ND,821281
1996,2,NE,1752878
1996,2,NH,800044
1996,2,NJ,5549350
1996,2,NM,1300582
1996,2,NV,1558844
1996,2,NY,11163825
1996,2,OH,13318885
1996,2,OK,3244022
1996,2,OR,4321108
1996,2,PA,11286567
1996,2,RI,574421
1996,2,SC,5793229
1996,2,SD,710597
1996,2,TN,7907681
1996,2,TX,21132740
1996,2,UT,1522450
1996,2,VA,7870170
1996,2,VT,469737
1996,2,WA,9173307
1996,2,WI,4844320
1996,2,WV,2371925
1996,2,WY,1068028
1996,1,AK,460744
1996,1,AL,6437671
1996,1,AR,3101094
1996,1,AZ,3977967
1996,1,CA,17531211
1996,1,CO,3241625
1996,1,CT,2651735
1996,1,DC,830202
1996,1,DE,880392
1996,1,FL,14300285
1996,1,GA,8360471
1996,1,HI,759381
1996,1,IA,3057568
1996,1,ID,1927140
1996,1,IL,11433529
1996,1,IN,8170259
1996,1,KS,2607909
1996,1,KY,7040767
1996,1,LA,6067729
1996,1,MA,4475742
1996,1,MD,5586853
1996,1,ME,1014087
1996,1,MI,8104325
1996,1,MN,4797150
1996,1,MO,5925166
1996,1,MS,3274374
1996,1,MT,1409502
1996,1,NC,9993519
1996,1,ND,867439
1996,1,NE,1873603
1996,1,NH,877563
1996,1,NJ,5916820
1996,1,NM,1461464
1996,1,NV,1678854
1996,1,NY,11733973
1996,1,OH,14243669
1996,1,OK,3606133
1996,1,OR,4445907
1996,1,PA,11955911
1996,1,RI,624091
1996,1,SC,5957997
1996,1,SD,710703
1996,1,TN,8305363
1996,1,TX,21969471
1996,1,UT,1710181
1996,1,VA,8456552
1996,1,VT,509889
1996,1,WA,9111486
1996,1,WI,5137745
1996,1,WV,2623801
1996,1,WY,990163
1995,12,AK,456327
1995,12,AL,5678788
1995,12,AR,2675419
1995,12,AZ,3575158
1995,12,CA,17182387
1995,12,CO,3042649
1995,12,CT,2588428
1995,12,DC,878268
1995,12,DE,820751
1995,12,FL,12422628
1995,12,GA,7905196
1995,12,HI,801313
1995,12,IA,2663916
1995,12,ID,1723138
1995,12,IL,10873121
1995,12,IN,7528270
1995,12,KS,2453509
1995,12,KY,6691481
1995,12,LA,5389943
1995,12,MA,4191526
1995,12,MD,5253493
1995,12,ME,986118
1995,12,MI,8011087
1995,12,MN,4751416
1995,12,MO,5334334
1995,12,MS,2850755
1995,12,MT,1192567
1995,12,NC,8818335
1995,12,ND,793125
1995,12,NE,1736986
1995,12,NH,820201
1995,12,NJ,5609384
1995,12,NM,1318639
1995,12,NV,1669312
1995,12,NY,11283391
1995,12,OH,13644084
1995,12,OK,3308727
1995,12,OR,4280084
1995,12,PA,11476124
1995,12,RI,570185
1995,12,SC,5295021
1995,12,SD,655452
1995,12,TN,7069640
1995,12,TX,19614017
1995,12,UT,1700338
1995,12,VA,8063583
1995,12,VT,497391
1995,12,WA,8234031
1995,12,WI,4990060
1995,12,WV,2522805
1995,12,WY,1004051
1995,11,AK,409001
1995,11,AL,5078681
1995,11,AR,2561320
1995,11,AZ,3488544
1995,11,CA,17081791
1995,11,CO,2883088
1995,11,CT,2249565
1995,11,DC,774031
1995,11,DE,724831
1995,11,FL,13652434
1995,11,GA,6930125
1995,11,HI,783234
1995,11,IA,2505648
1995,11,ID,1509046
1995,11,IL,9609300
1995,11,IN,7073627
1995,11,KS,2240659
1995,11,KY,6170880
1995,11,LA,5431665
1995,11,MA,3736538
1995,11,MD,4506084
1995,11,ME,914510
1995,11,MI,7588722
1995,11,MN,4466171
1995,11,MO,4751967
1995,11,MS,2872898
1995,11,MT,1225879
1995,11,NC,8169320
1995,11,ND,698117
1995,11,NE,1616505
1995,11,NH,730048
1995,11,NJ,5117410
1995,11,NM,1265971
1995,11,NV,1527640
1995,11,NY,10357609
1995,11,OH,12589972
1995,11,OK,3000152
1995,11,OR,3860491
1995,11,PA,9982732
1995,11,RI,519027
1995,11,SC,4941383
1995,11,SD,604501
1995,11,TN,6218901
1995,11,TX,19234462
1995,11,UT,1557422
1995,11,VA,6923653
1995,11,VT,434518
1995,11,WA,7226240
1995,11,WI,4635928
1995,11,WV,2206887
1995,11,WY,969708
1995,10,AK,374929
1995,10,AL,5407869
1995,10,AR,2774730
1995,10,AZ,4197999
1995,10,CA,18708634
1995,10,CO,2808569
1995,10,CT,2144832
1995,10,DC,781382
1995,10,DE,716452
1995,10,FL,15377112
1995,10,GA,7455736
1995,10,HI,813506
1995,10,IA,2384403
1995,10,ID,1473094
1995,10,IL,9404338
1995,10,IN,6823304
1995,10,KS,2299610
1995,10,KY,5695029
1995,10,LA,6368612
1995,10,MA,3600811
1995,10,MD,4121373
1995,10,ME,913160
1995,10,MI,7726658
1995,10,MN,4380311
1995,10,MO,4500238
1995,10,MS,3097421
1995,10,MT,1102229
1995,10,NC,8066560
1995,10,ND,590723
1995,10,NE,1578238
1995,10,NH,692199
1995,10,NJ,5090715
1995,10,NM,1336240
1995,10,NV,1658996
1995,10,NY,10234644
1995,10,OH,12069891
1995,10,OK,3103839
1995,10,OR,3689178
1995,10,PA,9793066
1995,10,RI,502931
1995,10,SC,5149419
1995,10,SD,553712
1995,10,TN,5908827
1995,10,TX,23028538
1995,10,UT,1491459
1995,10,VA,6364000
1995,10,VT,393314
1995,10,WA,6725996
1995,10,WI,4789449
1995,10,WV,1964959
1995,10,WY,909977
1995,9,AK,359693
1995,9,AL,6301166
1995,9,AR,3625218
1995,9,AZ,5246306
1995,9,CA,20497669
1995,9,CO,3190290
1995,9,CT,2138146
1995,9,DC,849034
1995,9,DE,900425
1995,9,FL,16445235
1995,9,GA,8437264
1995,9,HI,781314
1995,9,IA,2523398
1995,9,ID,1762018
1995,9,IL,11723625
1995,9,IN,6982538
1995,9,KS,2706680
1995,9,KY,5743557
1995,9,LA,7619577
1995,9,MA,3652335
1995,9,MD,4349091
1995,9,ME,984424
1995,9,MI,7488429
1995,9,MN,4408750
1995,9,MO,4926250
1995,9,MS,3789784
1995,9,MT,1136218
1995,9,NC,9153079
1995,9,ND,567836
1995,9,NE,1976584
1995,9,NH,702919
1995,9,NJ,5684937
1995,9,NM,1436868
1995,9,NV,1956791
1995,9,NY,11276221
1995,9,OH,12271046
1995,9,OK,4053820
1995,9,OR,3447956
1995,9,PA,9999537
1995,9,RI,566299
1995,9,SC,5892720
1995,9,SD,640436
1995,9,TN,7387676
1995,9,TX,27947942
1995,9,UT,1564291
1995,9,VA,6447338
1995,9,VT,387244
1995,9,WA,6521090
1995,9,WI,4726336
1995,9,WV,1910889
1995,9,WY,861176
1995,8,AK,352689
1995,8,AL,7532597
1995,8,AR,3849551
1995,8,AZ,5548368
1995,8,CA,20401246
1995,8,CO,3108557
1995,8,CT,2598670
1995,8,DC,1111824
1995,8,DE,981012
1995,8,FL,15859728
1995,8,GA,10431396
1995,8,HI,810853
1995,8,IA,3388027
1995,8,ID,1851507
1995,8,IL,12945786
1995,8,IN,8775507
1995,8,KS,3538020
1995,8,KY,6860821
1995,8,LA,7182766
1995,8,MA,4237244
1995,8,MD,5735059
1995,8,ME,1004862
1995,8,MI,9660494
1995,8,MN,5295183
1995,8,MO,7291647
1995,8,MS,3938826
1995,8,MT,1129157
1995,8,NC,10612568
1995,8,ND,613654
1995,8,NE,2347803
1995,8,NH,806162
1995,8,NJ,7083807
1995,8,NM,1610417
1995,8,NV,2294978
1995,8,NY,12507851
1995,8,OH,15699605
1995,8,OK,4768113
1995,8,OR,3743988
1995,8,PA,11891144
1995,8,RI,643515
1995,8,SC,6550226
1995,8,SD,703380
1995,8,TN,7912017
1995,8,TX,27630897
1995,8,UT,1678673
1995,8,VA,8320502
1995,8,VT,426180
1995,8,WA,6612770
1995,8,WI,5653966
1995,8,WV,2389430
1995,8,WY,915795
1995,7,AK,343632
1995,7,AL,6923236
1995,7,AR,3327815
1995,7,AZ,4937200
1995,7,CA,18601192
1995,7,CO,2930486
1995,7,CT,2676382
1995,7,DC,1090630
1995,7,DE,841817
1995,7,FL,15962541
1995,7,GA,9885467
1995,7,HI,808501
1995,7,IA,2999328
1995,7,ID,1926452
1995,7,IL,12041584
1995,7,IN,8124806
1995,7,KS,3313295
1995,7,KY,6994465
1995,7,LA,7054444
1995,7,MA,4197940
1995,7,MD,5743740
1995,7,ME,1008472
1995,7,MI,8656751
1995,7,MN,4985785
1995,7,MO,6624643
1995,7,MS,3705241
1995,7,MT,1113100
1995,7,NC,9694634
1995,7,ND,584462
1995,7,NE,2087493
1995,7,NH,789256
1995,7,NJ,6639207
1995,7,NM,1536189
1995,7,NV,2207380
1995,7,NY,11845016
1995,7,OH,14412080
1995,7,OK,4372713
1995,7,OR,3684052
1995,7,PA,11376560
1995,7,RI,569153
1995,7,SC,6086226
1995,7,SD,653294
1995,7,TN,7535550
1995,7,TX,25446385
1995,7,UT,1690956
1995,7,VA,8350241
1995,7,VT,417795
1995,7,WA,6648490
1995,7,WI,5132045
1995,7,WV,2245564
1995,7,WY,789077
1995,6,AK,338288
1995,6,AL,6317634
1995,6,AR,2928195
1995,6,AZ,4061577
1995,6,CA,17265307
1995,6,CO,2773807
1995,6,CT,2336768
1995,6,DC,919551
1995,6,DE,765021
1995,6,FL,15931700
1995,6,GA,8642250
1995,6,HI,767800
1995,6,IA,3206306
1995,6,ID,1555318
1995,6,IL,9969311
1995,6,IN,7242468
1995,6,KS,2641944
1995,6,KY,6415522
1995,6,LA,6846946
1995,6,MA,3769561
1995,6,MD,4509029
1995,6,ME,919781
1995,6,MI,8198244
1995,6,MN,4644990
1995,6,MO,5192661
1995,6,MS,3387275
1995,6,MT,1091880
1995,6,NC,8658772
1995,6,ND,588462
1995,6,NE,1704673
1995,6,NH,729370
1995,6,NJ,5567663
1995,6,NM,1478286
1995,6,NV,1781619
1995,6,NY,10505273
1995,6,OH,13161823
1995,6,OK,3483735
1995,6,OR,3497095
1995,6,PA,10226511
1995,6,RI,528500
1995,6,SC,5603563
1995,6,SD,583518
1995,6,TN,7037427
1995,6,TX,23730138
1995,6,UT,1453089
1995,6,VA,6920479
1995,6,VT,399931
1995,6,WA,6836538
1995,6,WI,4955829
1995,6,WV,1972016
1995,6,WY,906280
1995,5,AK,357362
1995,5,AL,5811671
1995,5,AR,2450288
1995,5,AZ,3549638
1995,5,CA,16082087
1995,5,CO,2761175
1995,5,CT,2047131
1995,5,DC,779606
1995,5,DE,684847
1995,5,FL,13858217
1995,5,GA,7932391
1995,5,HI,752962
1995,5,IA,2896197
1995,5,ID,1535052
1995,5,IL,9202053
1995,5,IN,6426484
1995,5,KS,2195586
1995,5,KY,5829360
1995,5,LA,5836455
1995,5,MA,3492502
1995,5,MD,3952138
1995,5,ME,915240
1995,5,MI,7365574
1995,5,MN,4076184
1995,5,MO,4444892
1995,5,MS,2977582
1995,5,MT,1058797
1995,5,NC,7821892
1995,5,ND,561885
1995,5,NE,1475447
1995,5,NH,661751
1995,5,NJ,4888730
1995,5,NM,1325823
1995,5,NV,1565672
1995,5,NY,9615135
1995,5,OH,12199345
1995,5,OK,2922455
1995,5,OR,3600166
1995,5,PA,9514186
1995,5,RI,494046
1995,5,SC,5060440
1995,5,SD,533088
1995,5,TN,6251828
1995,5,TX,19579644
1995,5,UT,1402907
1995,5,VA,6194180
1995,5,VT,380700
1995,5,WA,7011505
1995,5,WI,4420043
1995,5,WV,1960237
1995,5,WY,911623
1995,4,AK,383506
1995,4,AL,4836123
1995,4,AR,2422962
1995,4,AZ,3389069
1995,4,CA,15798092
1995,4,CO,2781954
1995,4,CT,2017525
1995,4,DC,739184
1995,4,DE,704798
1995,4,FL,11949093
1995,4,GA,6677368
1995,4,HI,726592
1995,4,IA,2797959
1995,4,ID,1505772
1995,4,IL,9364477
1995,4,IN,6407082
1995,4,KS,2096329
1995,4,KY,5541829
1995,4,LA,5124184
1995,4,MA,3527683
1995,4,MD,3859725
1995,4,ME,891964
1995,4,MI,7099988
1995,4,MN,3851812
1995,4,MO,4253630
1995,4,MS,2666007
1995,4,MT,1001677
1995,4,NC,7596074
1995,4,ND,631555
1995,4,NE,1457244
1995,4,NH,721893
1995,4,NJ,4888526
1995,4,NM,1258006
1995,4,NV,1441991
1995,4,NY,9934483
1995,4,OH,12043327
1995,4,OK,2827982
1995,4,OR,3777706
1995,4,PA,9540828
1995,4,RI,520551
1995,4,SC,4731024
1995,4,SD,576022
1995,4,TN,6046631
1995,4,TX,18957664
1995,4,UT,1441361
1995,4,VA,5898590
1995,4,VT,395384
1995,4,WA,7524972
1995,4,WI,4400895
1995,4,WV,1924465
1995,4,WY,945314
1995,3,AK,412893
1995,3,AL,5268036
1995,3,AR,2573968
1995,3,AZ,3380591
1995,3,CA,16505862
1995,3,CO,2917248
1995,3,CT,2373670
1995,3,DC,774268
1995,3,DE,796256
1995,3,FL,11449784
1995,3,GA,7132118
1995,3,HI,738270
1995,3,IA,2985643
1995,3,ID,1598303
1995,3,IL,9824163
1995,3,IN,6971657
1995,3,KS,2273548
1995,3,KY,5761530
1995,3,LA,5055708
1995,3,MA,3956366
1995,3,MD,4427533
1995,3,ME,1013396
1995,3,MI,7657704
1995,3,MN,4255756
1995,3,MO,4753185
1995,3,MS,2826905
1995,3,MT,1152767
1995,3,NC,8306148
1995,3,ND,680356
1995,3,NE,1595697
1995,3,NH,754176
1995,3,NJ,5353357
1995,3,NM,1313716
1995,3,NV,1512953
1995,3,NY,10788833
1995,3,OH,13220984
1995,3,OK,3159945
1995,3,OR,3937674
1995,3,PA,10583612
1995,3,RI,562037
1995,3,SC,5034338
1995,3,SD,618944
1995,3,TN,6419409
1995,3,TX,19025316
1995,3,UT,1519643
1995,3,VA,6733406
1995,3,VT,445750
1995,3,WA,8073665
1995,3,WI,4743867
1995,3,WV,2158893
1995,3,WY,1028016
1995,2,AK,398569
1995,2,AL,5238269
1995,2,AR,2656045
1995,2,AZ,3461770
1995,2,CA,16706064
1995,2,CO,3016886
1995,2,CT,2346743
1995,2,DC,800696
1995,2,DE,828819
1995,2,FL,12372114
1995,2,GA,6976885
1995,2,HI,678831
1995,2,IA,2794304
1995,2,ID,1477334
1995,2,IL,10300505
1995,2,IN,6996122
1995,2,KS,2170081
1995,2,KY,5995601
1995,2,LA,5300196
1995,2,MA,3962656
1995,2,MD,4760608
1995,2,ME,961184
1995,2,MI,7342481
1995,2,MN,4184023
1995,2,MO,4721713
1995,2,MS,2807859
1995,2,MT,1015675
1995,2,NC,8851606
1995,2,ND,762494
1995,2,NE,1561728
1995,2,NH,769809
1995,2,NJ,5263179
1995,2,NM,1220716
1995,2,NV,1402505
1995,2,NY,10972771
1995,2,OH,13121004
1995,2,OK,2997427
1995,2,OR,3799668
1995,2,PA,10687340
1995,2,RI,563831
1995,2,SC,5336499
1995,2,SD,621944
1995,2,TN,7083619
1995,2,TX,18772617
1995,2,UT,1370073
1995,2,VA,7334325
1995,2,VT,450057
1995,2,WA,8073262
1995,2,WI,4548134
1995,2,WV,2271244
1995,2,WY,972166
1995,1,AK,444942
1995,1,AL,5612694
1995,1,AR,2825923
1995,1,AZ,3752748
1995,1,CA,17774393
1995,1,CO,3102111
1995,1,CT,2452108
1995,1,DC,817096
1995,1,DE,814505
1995,1,FL,12211554
1995,1,GA,7785974
1995,1,HI,724431
1995,1,IA,3155790
1995,1,ID,1702812
1995,1,IL,10972801
1995,1,IN,7654091
1995,1,KS,2427620
1995,1,KY,6848123
1995,1,LA,5616695
1995,1,MA,4185121
1995,1,MD,4940173
1995,1,ME,1048188
1995,1,MI,7905001
1995,1,MN,4658389
1995,1,MO,5463806
1995,1,MS,2947928
1995,1,MT,1198577
1995,1,NC,8923768
1995,1,ND,809965
1995,1,NE,1754078
1995,1,NH,829574
1995,1,NJ,5566868
1995,1,NM,1314677
1995,1,NV,1639561
1995,1,NY,11149489
1995,1,OH,14192385
1995,1,OK,3393541
1995,1,OR,4407250
1995,1,PA,11178957
1995,1,RI,595602
1995,1,SC,5393537
1995,1,SD,669250
1995,1,TN,7158806
1995,1,TX,20310970
1995,1,UT,1590030
1995,1,VA,7612189
1995,1,VT,475836
1995,1,WA,8864855
1995,1,WI,4970351
1995,1,WV,2449315
1995,1,WY,985353
1994,12,AK,455629
1994,12,AL,5333254
1994,12,AR,2497416
1994,12,AZ,3695958
1994,12,CA,17656092
1994,12,CO,3095021
1994,12,CT,2377981
1994,12,DC,814013
1994,12,DE,741349
1994,12,FL,12608647
1994,12,GA,7031001
1994,12,HI,734543
1994,12,IA,2830525
